2004-01-05,0.0
2004-01-12,10.85200000000009
2004-01-19,4.7029999999999745
2004-01-26,14.545000000000073
2004-02-02,-10.844000000000051
2004-02-09,0.13599999999996726
2004-02-16,15.562999999999874
2004-02-23,-2.1109999999998763
2004-03-01,-2.480000000000018
2004-03-08,6.106000000000222
2004-03-15,-32.55800000000022
2004-03-22,-6.872000000000071
2004-03-29,-7.389999999999873
2004-04-05,30.552000000000135
2004-04-12,7.7504999999998745
2004-04-19,-11.926500000000033
2004-04-26,0.2840000000001055
2004-05-03,-11.820000000000164
2004-05-10,-11.662000000000035
2004-05-17,-14.383999999999787
2004-05-24,-2.1280000000001564
2004-05-31,25.821500000000015
2004-06-07,7.662500000000136
2004-06-14,8.667500000000018
2004-06-21,-1.2295000000001437
2004-06-28,4.791999999999916
2004-07-05,-4.539999999999736
2004-07-12,-18.67800000000034
2004-07-19,-7.043999999999869
2004-07-26,-13.183999999999969
2004-08-02,5.870000000000118
2004-08-09,-18.162000000000035
2004-08-16,-9.201999999999998
2004-08-23,19.988000000000056
2004-08-30,10.20399999999995
2004-09-06,7.8904999999999745
2004-09-13,10.615500000000111
2004-09-20,3.451999999999771
2004-09-27,-11.620000000000118
2004-10-04,8.25200000000018
2004-10-11,9.519999999999982
2004-10-18,-18.541999999999916
2004-10-25,-11.413999999999987
2004-11-01,24.142000000000053
2004-11-08,28.365999999999985
2004-11-15,20.395999999999958
2004-11-22,4.009999999999991
2004-11-29,2.2799999999999727
2004-12-06,7.407999999999902
2004-12-13,-0.22600000000011278
2004-12-20,13.074000000000296
2004-12-27,7.281499999999824
2005-01-03,5.597500000000082
2005-01-03,0.0
2005-01-10,-21.95933333333346
2005-01-17,-4.058999999999969
2005-01-24,-5.636999999999944
2005-01-31,-3.5960000000000036
2005-02-07,21.51599999999985
2005-02-14,5.100000000000136
2005-02-21,5.151999999999816
2005-02-28,-7.673999999999751
2005-03-07,17.651999999999816
2005-03-14,-7.157999999999902
2005-03-21,-18.62799999999993
2005-03-28,-17.406999999999925
2005-04-04,2.7949999999998454
2005-04-11,8.522000000000162
2005-04-18,-21.36200000000008
2005-04-25,-9.550000000000182
2005-05-02,1.180000000000291
2005-05-09,17.857999999999947
2005-05-16,-8.642000000000053
2005-05-23,23.429999999999836
2005-05-30,8.403999999999996
2005-06-06,3.1980000000000928
2005-06-13,0.03999999999996362
2005-06-20,12.544000000000096
2005-06-27,-8.80600000000004
2005-07-04,-5.298500000000104
2005-07-11,9.022500000000264
2005-07-18,18.389999999999873
2005-07-25,6.650000000000091
2005-08-01,5.379999999999882
2005-08-08,-1.3260000000000218
2005-08-15,-2.397999999999911
2005-08-22,-12.508000000000038
2005-08-29,-8.620000000000118
2005-09-05,5.699500000000171
2005-09-12,19.604499999999916
2005-09-19,-5.6879999999998745
2005-09-26,-15.588000000000193
2005-10-03,7.731999999999971
2005-10-10,-26.031999999999925
2005-10-17,-13.903999999999996
2005-10-24,2.9220000000000255
2005-10-31,8.31399999999985
2005-11-07,21.634000000000015
2005-11-14,11.654000000000224
2005-11-21,13.491999999999734
2005-11-28,21.909500000000207
2005-12-05,-3.3775000000000546
2005-12-12,-0.4179999999998927
2005-12-19,8.327999999999975
2005-12-26,-2.872500000000173
2006-01-02,-10.442499999999882
2006-01-02,0.0
2006-01-09,26.91300000000001
2006-01-16,11.116999999999962
2006-01-23,-15.143000000000029
2006-01-30,0.6159999999999854
2006-02-06,-2.3719999999998436
2006-02-13,-9.674000000000206
2006-02-20,20.22550000000001
2006-02-27,6.370499999999993
2006-03-06,-4.101999999999862
2006-03-13,-6.847999999999956
2006-03-20,25.173999999999978
2006-03-27,-1.9320000000000164
2006-04-03,-3.897999999999911
2006-04-10,5.923999999999978
2006-04-17,-16.44100000000026
2006-04-24,22.401000000000295
2006-05-01,-3.1520000000000437
2006-05-08,10.211999999999762
2006-05-15,-8.816000000000031
2006-05-22,-37.26800000000003
2006-05-29,-3.61449999999968
2006-06-05,6.7824999999998
2006-06-12,-20.503999999999905
2006-06-19,-13.012000000000171
2006-06-26,6.282000000000153
2006-07-03,15.096000000000004
2006-07-10,7.760499999999865
2006-07-17,-20.63249999999971
2006-07-24,0.5799999999999272
2006-07-31,21.738000000000056
2006-08-07,5.835999999999785
2006-08-14,-8.13599999999974
2006-08-21,26.823999999999614
2006-08-28,1.2860000000000582
2006-09-04,8.897000000000162
2006-09-11,-4.647000000000162
2006-09-18,16.504000000000133
2006-09-25,2.8320000000001073
2006-10-02,15.315999999999804
2006-10-09,11.708000000000084
2006-10-16,12.615999999999985
2006-10-23,8.344000000000051
2006-10-30,12.271999999999935
2006-11-06,-9.355999999999995
2006-11-13,11.008000000000038
2006-11-20,15.807999999999993
2006-11-27,-0.3125
2006-12-04,0.5944999999999254
2006-12-11,13.034000000000106
2006-12-18,8.399999999999864
2006-12-25,-0.43100000000004
2007-01-01,2.1575000000002547
2007-01-08,0.0
2007-01-15,6.007499999999936
2007-01-22,8.090000000000146
2007-01-29,-1.5060000000000855
2007-02-05,14.711999999999989
2007-02-12,1.8760000000002037
2007-02-19,9.425499999999829
2007-02-26,1.8724999999999454
2007-03-05,-60.78600000000006
2007-03-12,5.680000000000291
2007-03-19,-10.462000000000216
2007-03-26,41.544000000000096
2007-04-02,-8.070000000000164
2007-04-09,18.621500000000196
2007-04-16,9.898500000000013
2007-04-23,24.72199999999998
2007-04-30,13.30600000000004
2007-05-07,10.63799999999992
2007-05-14,4.211999999999989
2007-05-21,11.032000000000153
2007-05-28,2.2239999999997053
2007-06-04,13.486000000000104
